IRUC;NROESTABLEC;CIIU;CCDD;CCPP;CCDI;CODORGJURIDICA;CODREGPROPIEDAD;FecAniversario;CODSECTOR;CODFORMATO;texto1;texto2;texto3;texto4;FAC_EXP
00000152073;000;4100;15;01;22;14;01;2015;005;F2;2;1;00;00;1
00000152286;000;4100;15;01;41;14;01;2016;005;F2;2;1;00;00;1
00000158254;000;4100;04;01;01;14;01;2014;005;F2;1;1;00;00;1
00000159512;000;4100;11;05;05;14;01;2018;005;F2;1;1;00;00;1
00000159537;000;4100;22;09;01;14;01;2017;005;F2;2;1;00;00;1
00000159821;000;4100;20;01;01;14;01;2018;005;F2;1;1;00;00;1
00000159825;000;4100;15;01;19;14;01;2018;005;F2;1;1;00;00;1
00000122566;000;3700;04;01;17;14;01;2015;016;F2;1;1;00;00;1
00000148674;000;2511;15;01;42;14;01;2012;011;D2;1;1;00;00;1
00000015528;000;2220;15;01;35;14;01;1995;011;D2;1;1;00;00;1
00000152316;000;4100;16;01;01;13;07;2016;005;F2;1;1;00;00;3
00000013995;000;8521;15;01;14;13;07;1950;003;F2;1;1;00;00;1.021277
00000022734;000;1030;20;06;05;13;06;2003;011;D2;1;1;00;00;1.4
00000027326;000;7830;15;01;40;13;06;2006;016;F2;1;1;00;00;1.08
00000018736;000;4620;22;06;01;13;06;1997;004;F1;1;1;00;00;1.06060606060606
00000112612;000;4630;06;09;05;13;01;2013;004;F1;1;1;00;00;5.3
00000119785;000;4630;01;02;01;13;01;2012;004;M;1;1;00;00;5.14285714285714
00000178399;000;4630;01;05;13;13;01;2016;004;M;1;1;00;00;5.14285714285714
00000013633;000;1073;10;06;01;13;01;1964;011;D2;1;1;00;00;5
00000038184;000;8521;16;01;01;13;01;1992;003;F2;1;1;00;00;3
00000011794;000;8521;14;01;01;13;01;1976;003;F2;1;1;00;00;2.75
00000097097;000;4721;04;01;17;13;01;2001;004;M;1;1;00;00;137.25
00000109966;000;1079;20;01;15;13;01;2006;011;D2;1;1;00;00;1.4
00000011196;000;4730;15;01;13;13;01;1968;004;F1;1;1;00;00;1.23098591549296
00000047853;000;4620;12;03;03;13;01;2000;004;F1;1;1;00;00;1.15151515151515
00000032231;000;4620;10;06;08;13;01;2009;004;F1;1;1;00;00;1.13636363636364
00000158635;000;4741;16;01;01;13;01;2015;004;F1;1;1;00;00;1.07407407407407
00000162612;000;4620;22;10;01;13;01;2014;004;F1;1;1;00;00;1.06060606060606
00000039713;000;8521;15;01;21;13;01;1971;003;F2;1;1;00;00;1.021277
00000012685;000;8510;15;01;40;13;01;1977;003;F2;1;1;00;00;1
00000166180;000;7020;15;01;36;13;01;2015;016;F2;1;1;00;00;1
00000158802;000;1079;06;08;01;13;01;2015;011;D2;1;1;00;00;1
00000014463;000;8510;18;01;01;12;07;1966;003;F2;1;1;00;00;1
00000012079;000;8530;15;01;40;11;07;1962;014;F2;1;1;00;00;1.021277
00000013735;000;8530;15;01;18;11;07;2015;014;F2;1;1;00;00;1.021277
00000014665;000;8530;18;01;01;11;07;1989;014;F2;1;1;00;00;1
00000159859;000;4100;15;01;31;11;06;2018;005;F2;1;1;00;00;2.0421686746988
00000159464;000;4220;15;01;30;11;06;2017;005;F2;1;1;00;00;1.22680412371134
00000012310;000;8530;15;01;35;11;06;1961;014;F2;1;1;00;00;1.021277
00000013737;000;8530;15;01;01;11;06;1962;014;F2;1;1;00;00;1.021277
00000013984;000;8530;15;01;40;11;06;1969;014;F2;1;1;00;00;1.021277
00000027992;000;8530;15;01;17;11;06;2007;014;F2;1;1;00;00;1.021277
00000012066;000;8521;15;01;22;11;06;1945;003;F2;1;1;00;00;1.021277
00000011817;000;8530;16;01;13;11;06;1990;014;F2;1;1;00;00;1
00000011906;000;8530;03;01;01;11;06;1984;014;F2;1;1;00;00;1
00000013842;000;8530;13;01;01;11;06;1989;014;F2;1;1;00;00;1
00000014471;000;8530;08;01;04;11;06;1979;014;F2;1;1;00;00;1
00000014792;000;8530;14;01;12;11;06;1994;014;F2;1;1;00;00;1
00000019796;000;8530;13;01;07;11;06;2001;014;F2;1;1;00;00;1
00000022620;000;8530;13;01;01;11;06;2009;014;F2;1;1;00;00;1
00000025348;000;8530;09;03;01;11;06;2002;014;F2;1;1;00;00;1
00000016291;000;8521;15;01;14;11;06;1996;003;F2;1;1;00;00;1
00000016800;000;8510;04;01;03;11;01;1998;003;F2;1;1;00;00;7.25
00000013491;000;8521;24;01;01;11;01;1968;003;M;1;1;00;00;5.5
00000128083;000;8530;20;01;01;11;01;2009;014;F2;1;1;00;00;47
00000017436;000;8521;14;01;05;11;01;1988;003;F2;1;1;00;00;2.75
00000120539;000;4100;15;01;40;11;01;2014;005;F2;1;1;00;00;2.0421686746988
00000122367;000;7110;15;01;31;11;01;2014;016;F2;2;1;00;00;1.377358
00000013991;000;8530;15;01;14;11;01;2018;014;F2;1;1;00;00;1.333333
00000012118;000;8530;15;01;16;11;01;1965;014;F2;1;1;00;00;1.021277
00000012223;000;8530;15;01;13;11;01;1962;014;F2;1;1;00;00;1.021277
00000012367;000;8530;15;01;40;11;01;1990;014;F2;1;1;00;00;1.021277
00000013105;000;8530;15;01;13;11;01;1958;014;F2;1;1;00;00;1.021277
00000013653;000;8530;15;01;40;11;01;1963;014;F2;1;1;00;00;1.021277
00000014056;000;8530;15;01;36;11;01;1917;014;F2;1;1;00;00;1.021277
00000025955;000;8530;15;01;21;11;01;2003;014;F2;1;1;00;00;1.021277
00000032899;000;8530;15;01;04;11;01;2012;014;F2;1;1;00;00;1.021277
00000012281;000;8521;15;01;14;11;01;1981;003;F2;1;1;00;00;1.021277
00000014066;000;8510;15;01;14;11;01;1983;003;F2;1;1;00;00;1.021277
00000012702;000;8530;15;01;37;11;01;1984;014;F2;1;1;00;00;1
00000012845;000;8530;10;01;01;11;01;1989;014;F2;1;1;00;00;1
00000013511;000;8530;04;01;01;11;01;1990;014;F2;1;1;00;00;1
00000018514;000;8530;14;01;01;11;01;2003;014;F2;1;1;00;00;1
00000032909;000;8530;04;01;01;11;01;2012;014;F2;1;1;00;00;1
00000048288;000;8530;12;01;01;11;01;2009;014;F2;1;1;00;00;1
00000014328;000;8521;04;01;26;11;01;1922;003;F2;1;1;00;00;1
00000014184;000;8510;04;01;01;11;01;1965;003;F2;1;1;00;00;1
00000120815;000;3510;02;04;01;11;01;2011;012;F2;1;1;00;00;1
00000152404;000;4100;15;01;22;10;01;2016;005;F2;1;1;00;00;2.0421686746988
00000024859;000;7740;15;01;31;10;01;2001;016;F2;1;1;00;00;1.217391
00000173374;000;4663;17;01;01;07;07;2011;004;F1;1;1;00;00;7.14285714285714
00000151374;000;4651;15;01;01;07;07;2012;004;M;1;1;00;00;66.0496453900709
00000023329;000;4530;22;09;01;07;07;1999;004;F1;1;1;00;00;6.66666666666667
00000177850;000;5610;16;01;08;07;07;2015;015;F2;1;1;00;00;6.333333
00000178678;000;5610;16;01;12;07;07;2017;015;F2;1;1;00;00;6.333333
00000154978;000;5610;15;05;04;07;07;2016;015;M;1;1;00;00;57
00000176981;000;4630;12;03;01;07;07;2013;004;F1;1;1;00;00;5.63636363636364
00000107845;000;1079;22;09;01;07;07;1999;011;D2;1;1;00;00;5
00000052250;000;7911;08;01;08;07;07;2005;001;M;1;1;00;00;42
00000040762;000;7710;18;01;01;07;07;2000;016;M;1;1;00;00;4.2
00000175139;000;4711;16;04;01;07;07;2012;004;M;1;1;00;00;28.2
00000051838;000;5610;18;01;06;07;07;2006;015;M;1;1;00;00;2.75
00000019659;000;4100;15;01;42;07;07;1999;005;F2;1;1;00;00;2.0421686746988
00000177881;000;4751;21;11;01;07;07;2015;004;M;1;1;00;00;17.1052631578947
00000177106;000;4663;02;06;11;07;07;2012;004;M;2;1;00;00;14.5555555555556
00000173932;000;4730;15;01;43;07;07;2001;004;F1;1;1;00;00;13.3684210526316
00000017005;000;4923;15;01;10;07;07;1996;013;F2;1;1;00;00;1.525641
00000031330;000;4690;15;01;03;07;07;1997;004;F1;1;1;00;00;1.24135393671818
00000029265;000;4663;08;01;08;07;07;2004;004;F1;1;1;00;00;1.2258064516129
00000177570;000;7020;17;01;01;07;07;2015;016;M;1;1;00;00;1
00000114817;000;4630;16;01;01;07;07;2010;004;F1;1;1;00;00;1
00000178603;000;4210;15;07;16;07;07;2016;005;M;1;1;00;00;1
00000117909;000;1020;02;18;09;07;07;2013;010;F2;1;1;00;00;1
00000168628;000;6910;15;01;31;07;06;2016;016;F2;1;1;00;00;10.4
00000170758;000;4663;23;01;02;07;05;2014;004;M;1;1;00;00;11.3125
00000166388;000;4773;20;01;01;07;04;2017;004;M;1;1;00;00;93.75
00000023808;000;1610;16;01;13;07;04;2003;011;D2;1;1;00;00;6
00000167006;000;4761;06;08;01;07;04;2016;004;M;3;1;00;00;24.8888888888889
00000113764;000;4730;21;11;01;07;04;2005;004;F1;1;1;00;00;1.58333333333333
00000118100;000;4730;18;01;04;07;04;2004;004;F1;1;1;00;00;1.5
00000158921;000;4630;25;01;03;07;04;2016;004;F1;1;1;00;00;1.03571428571429
00000118754;000;4630;06;01;01;07;03;2005;004;M;1;1;00;00;21
00000168856;000;4510;15;01;33;07;02;2010;004;F1;1;1;00;00;13.0333333333333
00000172537;000;4630;06;08;01;07;02;2009;004;F1;1;1;00;00;1.13157894736842
00000117997;000;4663;25;01;05;07;02;2013;004;F1;1;1;00;00;1.03571428571429
00000120891;000;4761;20;01;01;07;01;2014;004;M;1;1;00;00;93.75
00000012927;000;2220;15;01;35;07;01;1993;011;D2;1;1;00;00;9.93333333333333
00000032928;000;2220;15;01;18;07;01;2017;011;D2;1;1;00;00;9.93333333333333
00000116662;000;4923;17;01;02;07;01;2010;013;M;1;1;00;00;9.8
00000119623;000;4923;17;01;01;07;01;2009;013;M;1;1;00;00;9.8
00000113647;000;4663;16;01;01;07;01;2010;004;F1;1;1;00;00;9.69230769230769
00000173741;000;4663;16;01;01;07;01;2006;004;F1;1;1;00;00;9.69230769230769
00000109271;000;4641;16;01;12;07;01;2007;004;F1;1;1;00;00;9.69230769230769
00000114430;000;4630;16;01;12;07;01;2012;004;F1;1;1;00;00;9.69230769230769
00000175853;000;4773;10;08;03;07;01;2017;004;M;1;1;00;00;9.68421052631579
00000119137;000;4772;10;01;01;07;01;2007;004;M;1;1;00;00;9.68421052631579
00000178227;000;4771;10;06;01;07;01;2016;004;M;1;1;00;00;9.68421052631579
00000177520;000;4730;10;09;01;07;01;2015;004;M;1;1;00;00;9.68421052631579
00000116373;000;4721;10;01;02;07;01;2009;004;M;1;1;00;00;9.68421052631579
00000158920;000;4721;10;06;01;07;01;2016;004;M;1;1;00;00;9.68421052631579
00000115781;000;4923;11;02;01;07;01;2003;013;F2;1;1;00;00;9.6
00000173874;000;4923;11;01;02;07;01;2011;013;F2;1;1;00;00;9.6
00000158251;000;6810;04;01;26;07;01;2014;016;F2;3;1;00;00;9.5
00000157538;000;5610;20;07;01;07;01;2014;015;F2;1;1;00;00;9.5
00000019955;000;4540;08;01;08;07;01;1999;004;F1;1;1;00;00;9.5
00000156346;000;4781;24;01;01;07;01;2013;004;M;1;1;00;00;9.41666666666667
00000016730;000;4773;24;01;01;07;01;1996;004;M;1;1;00;00;9.41666666666667
00000028942;000;4771;24;03;02;07;01;2005;004;M;1;1;00;00;9.41666666666667
00000147068;000;4752;24;03;01;07;01;2015;004;M;1;1;00;00;9.41666666666667
00000177793;000;4751;24;03;02;07;01;2015;004;M;1;1;00;00;9.41666666666667
00000159206;000;4669;21;11;01;07;01;2016;004;F1;1;1;00;00;9.2
00000159159;000;4630;21;11;01;07;01;2016;004;F1;1;1;00;00;9.2
00000037783;000;4690;15;01;13;07;01;1994;004;F1;1;1;00;00;9.09411764705882
00000175532;000;4690;15;01;42;07;01;2019;004;F1;1;1;00;00;9.09411764705882
00000079711;000;4669;15;01;16;07;01;1989;004;F1;1;1;00;00;9.09411764705882
00000047878;000;4663;15;01;01;07;01;2011;004;F1;1;1;00;00;9.09411764705882
00000178361;000;4653;15;01;40;07;01;2016;004;F1;1;1;00;00;9.09411764705882
00000176055;000;4652;15;01;16;07;01;2018;004;F1;1;1;00;00;9.09411764705882
00000048930;000;4630;15;01;08;07;01;2011;004;F1;1;1;00;00;9.09411764705882
00000109426;000;4630;15;01;15;07;01;2002;004;F1;1;1;00;00;9.09411764705882
00000174957;000;6190;15;05;09;07;01;2010;013;M;1;1;00;00;9
00000015498;000;5811;15;01;01;07;01;1995;016;F2;1;1;00;00;9
00000164673;000;4540;16;01;08;07;01;2013;004;F1;1;1;00;00;9
00000118281;000;4530;04;01;10;07;01;2013;004;F1;1;1;00;00;9
00000178845;000;4530;04;01;04;07;01;2017;004;F1;1;1;00;00;9
00000021097;000;4510;04;01;10;07;01;2004;004;F1;1;1;00;00;9
00000021151;000;4530;04;01;10;07;01;2004;004;M;1;1;00;00;88.5
00000168557;000;4530;15;01;41;07;01;2005;004;F1;1;1;00;00;88.5
00000165874;000;4100;16;06;01;07;01;2017;005;M;1;1;00;00;86
00000170525;000;4663;08;01;08;07;01;2015;004;M;1;1;00;00;82
00000119927;000;4659;08;01;08;07;01;2006;004;M;1;1;00;00;82
00000176053;000;4641;08;01;01;07;01;2018;004;M;1;1;00;00;82
00000166127;000;4773;25;01;01;07;01;2015;004;F1;1;1;00;00;8.88888888888889
00000050651;000;4772;25;01;01;07;01;2001;004;F1;1;1;00;00;8.88888888888889
00000155302;000;4663;07;01;02;07;01;2005;004;F1;1;1;00;00;8.76470588235294
00000028533;000;4620;07;01;01;07;01;2005;004;F1;1;1;00;00;8.76470588235294
00000175833;000;4620;07;01;01;07;01;2018;004;F1;1;1;00;00;8.76470588235294
00000110923;000;4663;13;09;01;07;01;2014;004;F1;1;1;00;00;8.58620689655172
00000175110;000;4663;13;01;06;07;01;2013;004;F1;1;1;00;00;8.58620689655172
00000115394;000;4653;13;01;01;07;01;2013;004;F1;1;1;00;00;8.58620689655172
00000166979;000;4630;13;01;01;07;01;2017;004;F1;1;1;00;00;8.58620689655172
00000150321;000;4620;13;01;01;07;01;2009;004;F1;1;1;00;00;8.58620689655172
00000012828;000;5629;15;01;03;07;01;1991;015;F2;1;1;00;00;8.5
00000177874;000;4923;03;05;06;07;01;2016;013;F2;1;1;00;00;8.5
00000114305;000;4730;16;01;13;07;01;2016;004;F1;1;1;00;00;8.5
00000020839;000;4663;11;01;01;07;01;2004;004;F1;1;1;00;00;8.5
00000159703;000;4663;17;01;01;07;01;2018;004;M;1;1;00;00;8.5
00000119769;000;4661;17;01;01;07;01;2011;004;M;1;1;00;00;8.5
00000159351;000;4661;11;01;08;07;01;2017;004;F1;1;1;00;00;8.5
00000113052;000;4630;17;01;01;07;01;2010;004;M;1;1;00;00;8.5
00000178890;000;4630;17;01;01;07;01;2018;004;M;1;1;00;00;8.5
00000157445;000;4100;03;01;01;07;01;2005;005;F2;1;1;00;00;8.5
00000151878;000;4730;12;03;05;07;01;2012;004;F1;1;1;00;00;8.46153846153846
00000175178;000;4730;12;01;25;07;01;2013;004;F1;1;1;00;00;8.46153846153846
00000176043;000;4730;12;09;01;07;01;2018;004;F1;1;1;00;00;8.46153846153846
00000016316;000;2511;15;01;03;07;01;1996;011;D2;1;1;00;00;8.33333333333333
00000157834;000;8299;01;02;01;07;01;2016;016;M;1;1;00;00;8
00000151027;000;4923;18;01;01;07;01;2014;013;M;1;1;00;00;8
00000170751;000;4923;18;01;01;07;01;2007;013;M;1;1;00;00;8
00000018779;000;4922;10;01;01;07;01;1999;013;F2;1;1;00;00;8
00000020275;000;4922;10;01;01;07;01;2002;013;F2;1;1;00;00;8
00000021233;000;5610;04;07;01;07;01;2005;015;M;1;1;00;00;78.5
00000166923;000;5610;04;01;01;07;01;2017;015;M;1;1;00;00;78.5
00000177908;000;4752;25;01;01;07;01;2015;004;M;1;1;00;00;71.3333333333333
00000171196;000;4730;20;04;01;07;01;2014;004;F1;1;1;00;00;7.84615384615385
00000166666;000;4711;20;01;01;07;01;2016;004;F1;1;1;00;00;7.84615384615385
00000034625;000;4730;21;11;01;07;01;1991;004;F1;1;1;00;00;7.69230769230769
00000169239;000;4730;21;11;01;07;01;2005;004;F1;1;1;00;00;7.69230769230769
00000170655;000;4730;21;11;01;07;01;2008;004;F1;1;1;00;00;7.69230769230769
00000144126;000;4721;21;11;01;07;01;2014;004;F1;1;1;00;00;7.69230769230769
00000175270;000;4711;21;11;01;07;01;2014;004;F1;1;1;00;00;7.69230769230769
00000029348;000;4773;17;01;01;07;01;2005;004;M;1;1;00;00;7.625
00000177844;000;4773;17;01;01;07;01;2015;004;M;1;1;00;00;7.625
00000175284;000;4771;17;01;01;07;01;2013;004;M;1;1;00;00;7.625
00000167124;000;4755;17;01;01;07;01;2016;004;M;1;1;00;00;7.625
00000117302;000;4752;17;01;01;07;01;2004;004;M;2;1;00;00;7.625
00000148651;000;4752;17;01;02;07;01;2004;004;M;1;1;00;00;7.625
00000166645;000;4752;17;01;01;07;01;2016;004;M;1;1;00;00;7.625
00000174053;000;4752;17;03;01;07;01;1996;004;M;1;1;00;00;7.625
00000177380;000;4752;17;01;01;07;01;2017;004;M;1;1;00;00;7.625
00000029437;000;4741;17;01;01;07;01;2007;004;M;1;1;00;00;7.625
00000159182;000;4721;17;01;01;07;01;2018;004;M;1;1;00;00;7.625
00000165842;000;4721;17;01;01;07;01;2016;004;M;1;1;00;00;7.625
00000176222;000;4721;17;01;01;07;01;2018;004;M;1;1;00;00;7.625
00000048007;000;4730;11;01;02;07;01;2006;004;F1;1;1;00;00;7.5
00000117419;000;4630;05;04;01;07;01;2011;004;F1;1;1;00;00;7.5
00000167225;000;4669;10;01;01;07;01;2016;004;M;1;1;00;00;7.45454545454545
00000171118;000;4663;10;01;02;07;01;2011;004;M;1;1;00;00;7.45454545454545
00000173284;000;4663;10;01;02;07;01;2007;004;M;1;1;00;00;7.45454545454545
00000157491;000;4651;10;01;01;07;01;2010;004;M;1;1;00;00;7.45454545454545
00000175258;000;4630;10;01;01;07;01;2012;004;M;1;1;00;00;7.45454545454545
00000177390;000;4630;10;01;01;07;01;2015;004;M;1;1;00;00;7.45454545454545
00000120553;000;4620;10;06;01;07;01;2012;004;M;1;1;00;00;7.45454545454545
00000022380;000;4772;13;01;11;07;01;2004;004;F1;1;1;00;00;7.35294117647059
00000172748;000;4772;13;01;01;07;01;2010;004;F1;1;1;00;00;7.35294117647059
00000178344;000;4752;13;07;02;07;01;2016;004;F1;1;1;00;00;7.35294117647059
00000178793;000;4730;13;02;03;07;01;2017;004;F1;1;1;00;00;7.35294117647059
00000148100;000;4721;13;04;01;07;01;2010;004;F1;1;1;00;00;7.35294117647059
00000173360;000;4663;08;12;01;07;01;2011;004;F1;1;1;00;00;7.35294117647059
00000178431;000;4659;08;01;08;07;01;2016;004;F1;1;1;00;00;7.35294117647059
00000110035;000;4652;08;01;01;07;01;2001;004;F1;1;1;00;00;7.35294117647059
00000173380;000;4649;08;01;01;07;01;2011;004;F1;1;1;00;00;7.35294117647059
00000029162;000;4630;08;01;06;07;01;2001;004;F1;1;1;00;00;7.35294117647059
00000156873;000;4630;08;01;04;07;01;2011;004;F1;1;1;00;00;7.35294117647059
00000048996;000;4772;04;01;01;07;01;2001;004;F1;1;1;00;00;7.29166666666667
00000170585;000;4752;04;01;23;07;01;2014;004;F1;1;1;00;00;7.29166666666667
00000172754;000;4752;13;01;01;07;01;2010;004;M;1;1;00;00;7.29166666666667
00000176496;000;4752;04;01;09;07;01;2013;004;F1;1;1;00;00;7.29166666666667
00000175071;000;4730;04;07;02;07;01;2012;004;F1;1;1;00;00;7.29166666666667
00000176168;000;4730;04;07;01;07;01;2018;004;F1;1;1;00;00;7.29166666666667
00000177350;000;4723;04;01;22;07;01;2015;004;F1;1;1;00;00;7.29166666666667
00000029733;000;5610;22;09;01;07;01;2002;015;M;1;1;00;00;7.2
00000109293;000;5610;22;05;04;07;01;2013;015;M;1;1;00;00;7.2
00000166214;000;5610;22;09;01;07;01;2016;015;M;1;1;00;00;7.2
00000170785;000;5610;22;09;01;07;01;2008;015;M;1;1;00;00;7.2
00000029476;000;4661;17;01;02;07;01;2008;004;F1;1;1;00;00;7.14285714285714
00000029218;000;4630;17;01;01;07;01;2018;004;F1;1;1;00;00;7.14285714285714
00000048973;000;4630;17;01;01;07;01;2010;004;F1;1;1;00;00;7.14285714285714
00000172492;000;7110;01;01;01;07;01;2012;016;M;1;1;00;00;7
00000110091;000;5510;10;01;01;07;01;2011;007;M;1;1;00;00;7
00000169050;000;4210;04;01;26;07;01;1997;005;M;1;1;00;00;7
00000176546;000;3100;13;01;01;07;01;2017;011;M;1;1;00;00;7
00000158939;000;2920;13;01;01;07;01;2016;011;D2;1;1;00;00;7
00000166727;000;2610;15;01;40;07;01;2016;011;M;1;1;00;00;7
00000171009;000;2395;04;02;01;07;01;2011;011;D2;1;1;00;00;7
00000021058;000;1623;06;01;01;07;01;2003;011;M;1;1;00;00;7
00000166952;000;1071;12;02;11;07;01;2018;011;D2;1;1;00;00;7
00000031659;000;1071;15;01;34;07;01;1982;011;M;1;1;00;00;68.875
00000176513;000;4100;11;03;04;07;01;2014;005;M;1;1;00;00;66.5
00000170955;000;4690;04;01;01;07;01;2009;004;M;1;1;00;00;66.2727272727273
00000178139;000;4663;04;07;01;07;01;2016;004;M;1;1;00;00;66.2727272727273
00000032504;000;4652;04;01;09;07;01;2009;004;M;1;1;00;00;66.2727272727273
00000170906;000;4630;04;02;01;07;01;2004;004;M;1;1;00;00;66.2727272727273
00000150830;000;4690;15;01;16;07;01;2009;004;M;1;1;00;00;66.0496453900709
00000173566;000;4690;15;01;01;07;01;2014;004;M;1;1;00;00;66.0496453900709
00000174656;000;4690;15;01;16;07;01;2009;004;M;1;1;00;00;66.0496453900709
00000175408;000;4690;15;01;42;07;01;2011;004;M;1;1;00;00;66.0496453900709
00000175633;000;4690;15;01;10;07;01;2017;004;M;1;1;00;00;66.0496453900709
00000176771;000;4690;15;01;40;07;01;2016;004;M;1;1;00;00;66.0496453900709
00000176825;000;4690;15;01;06;07;01;2014;004;M;1;1;00;00;66.0496453900709
00000178835;000;4690;15;01;01;07;01;2017;004;M;1;1;00;00;66.0496453900709
00000019316;000;4663;15;01;03;07;01;1999;004;M;1;1;00;00;66.0496453900709
00000178619;000;4663;15;01;10;07;01;2016;004;M;1;1;00;00;66.0496453900709
00000168442;000;4659;15;01;40;07;01;2004;004;M;1;1;00;00;66.0496453900709
00000168643;000;4659;15;01;14;07;01;2006;004;M;1;1;00;00;66.0496453900709
00000168874;000;4659;15;01;37;07;01;2010;004;M;1;1;00;00;66.0496453900709
00000173916;000;4649;15;01;32;07;01;2003;004;M;1;1;00;00;66.0496453900709
00000174034;000;4649;15;01;01;07;01;1995;004;M;1;1;00;00;66.0496453900709
00000166868;000;4641;15;01;31;07;01;2017;004;M;1;1;00;00;66.0496453900709
00000172402;000;4641;15;01;32;07;01;2016;004;M;1;1;00;00;66.0496453900709
00000176028;000;4641;15;01;35;07;01;2018;004;M;1;1;00;00;66.0496453900709
00000178248;000;4641;15;01;40;07;01;2016;004;M;1;1;00;00;66.0496453900709
00000168688;000;4630;15;01;37;07;01;2010;004;M;1;1;00;00;66.0496453900709
00000171627;000;4630;15;01;15;07;01;2012;004;M;1;1;00;00;66.0496453900709
00000171760;000;4630;15;01;15;07;01;2010;004;M;1;1;00;00;66.0496453900709
00000175381;000;4630;15;01;01;07;01;2011;004;M;1;1;00;00;66.0496453900709
00000175866;000;4630;15;01;30;07;01;2018;004;M;1;1;00;00;66.0496453900709
00000177263;000;4630;15;01;03;07;01;2015;004;M;1;1;00;00;66.0496453900709
00000178742;000;4630;15;01;10;07;01;2017;004;M;1;1;00;00;66.0496453900709
00000178582;000;4620;15;01;19;07;01;2016;004;M;1;1;00;00;66.0496453900709
00000149643;000;1399;15;01;19;07;01;2016;011;M;1;1;00;00;62.5
00000175417;000;1313;15;01;32;07;01;2011;011;M;1;1;00;00;62.5
00000176704;000;4752;08;01;04;07;01;2013;004;M;1;1;00;00;62.3333333333333
00000176748;000;4752;08;01;06;07;01;2014;004;M;1;1;00;00;62.3333333333333
00000177017;000;4752;08;09;10;07;01;2014;004;M;1;1;00;00;62.3333333333333
00000156572;000;4649;04;01;01;07;01;2011;004;F1;1;1;00;00;6.8
00000021216;000;4630;04;01;01;07;01;2006;004;F1;1;1;00;00;6.8
00000021134;000;5610;04;01;01;07;01;2005;015;F2;1;1;00;00;6.6
00000012481;000;4773;06;08;01;07;01;1997;004;F1;1;1;00;00;6.5
00000173244;000;4772;06;08;01;07;01;2012;004;F1;1;1;00;00;6.5
00000177789;000;4764;06;08;01;07;01;2015;004;F1;1;1;00;00;6.5
00000118506;000;4752;06;01;01;07;01;2005;004;F1;1;1;00;00;6.5
00000165933;000;4329;12;01;01;07;01;2017;005;M;1;1;00;00;6.5
00000122173;000;4923;20;01;01;07;01;2010;013;F2;1;1;00;00;6.333333
00000097380;000;4923;02;06;01;07;01;2001;013;F2;1;1;00;00;6.285714
00000170628;000;4923;02;08;01;07;01;2008;013;F2;1;1;00;00;6.285714
00000171419;000;4923;02;12;01;07;01;2013;013;F2;1;1;00;00;6.285714
00000169218;000;4530;25;03;01;07;01;2014;004;F1;1;1;00;00;6.25
00000031341;000;4100;25;01;01;07;01;2006;005;F2;1;1;00;00;6.2
00000177696;000;4100;25;01;01;07;01;2015;005;F2;1;1;00;00;6.2
00000122091;000;6110;25;01;05;07;01;2009;013;M;1;1;00;00;6
00000157479;000;4923;16;01;01;07;01;2011;013;F2;1;1;00;00;6
00000014457;000;4730;23;01;01;07;01;1993;004;F1;1;1;00;00;6
00000157450;000;4630;03;02;01;07;01;2005;004;F1;1;1;00;00;6
00000156680;000;4530;13;01;01;07;01;2016;004;F1;1;1;00;00;6
00000171149;000;4530;06;01;01;07;01;2012;004;F1;1;1;00;00;6
00000172670;000;4530;13;09;01;07;01;2006;004;F1;1;1;00;00;6
00000170890;000;4510;11;02;01;07;01;2006;004;F1;1;1;00;00;6
00000029935;000;4100;02;01;05;07;01;2007;005;F2;1;1;00;00;6
